,comment,sent,off
4989,Upendra tara ideas eroru PM,Mixed,Not_offensive
4987,Unlikers Ella chinos appang huttid sulemaklu irbek,Negative,Offensive_Targeted_Insult_Group
5275,Yelrgu valya insperation,Positive,Not_offensive
6613,ನಿಜ ನನ್ಗು ಹಾಗೆ ಆಯ್ತು ಮರ್ರೆ,Mixed,Not_offensive
5186,Yaar guru idnu kooda dislike maadidare,Negative,Offensive_Untargetede
834,@prithvi nayak ನಿ ಷಂಡ,Negative,Offensive_Targeted_Insult_Individual
4405,Super gurunJai hind Jai Indian army,Positive,Not_offensive
6574,ನಾನು ಅವರ ಫ್ಯಾನ್,Positive,Not_offensive
198,@Arman Babu anna ... thappu thilibedi.  I APPRECIATE YOUR KIND NATURE.  jai kannada. Happy Sunday .,Positive,Not_offensive
5795,ಅಮರ್ ಅವರೇ ads ತುಂಬಾ ಜಾಸ್ತಿ ಆಯಿತು,Positive,Not_offensive
4207,Super Ann nanagu. Tik tok.banna  agude bekagitu,Positive,Not_offensive
5273,Yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nMahabharata tumba olle moral story. Jeevanakke bekagiro tumba paata ide idralli. Adunella use madkondu olle jeevna madbeku aste.,Negative,Offensive_Untargetede
3907,Sema Padam nnFantastic making,Positive,Not_offensive
1144,Anna.   Thamma.   Janpada,Positive,Not_offensive
2251,Hate the dislikers .If it is true like me,Negative,Offensive_Targeted_Insult_Group
1376,Bindu nu china breed may be,Negative,Offensive_Targeted_Insult_Individual
4858,Tik tok banu nan kicha Sudeep fanu egide  comment madi,Positive,Not_offensive
7226,ಹೊಸತು ಹೊಸತು ಕಿವಿಗೆ ಹಿಂಪುnASN ತಂದ ಕನ್ನಡಕ್ಕೆ ಹುರುಪುnಇವ ಮಾಡಲ್ಲ ನಿರಾಸೆಯೆಂಬ ತಪ್ಪು.nಇಂದ,Positive,Not_offensive
3168,Namma deshadalli Somberigalu jaasthi..,Negative,Offensive_Targeted_Insult_Group
6843,ಮ್ಯೂಸಿಕ್ ಗೆ ಮತ್ತು ಹಿರೋ ಸ್ಟೆಪ್ಸ್ ಗೆ ಫಿದಾ ಆದವರು ಲೈಕ್ ಮಾಡ್ರೋ,Positive,Not_offensive
3479,OIlle thana.....olleyavrige eegina kaladalli nijwaglu bele illa.....enidru anyaya,Mixed,Not_offensive
500,@Nandi Parthasarathi ಹುಚ್ಚು ಮುಂಡೆ,Negative,Offensive_Targeted_Insult_Individual
3367,Nikistark x promotion chennagi idrunu bere language ge jaathi priority kodtare....nam state li kannada movie ge support madalla distributors..,Negative,Offensive_Targeted_Insult_Other
483,@Nandi Parthasarathi ನೀನೇನು ಬರೋದು ತುಲ್ಲೇ ನಾನೆ ಬರ್ತೀನಿ ಬೋಳಿಮಗನೇ crct ಅಡ್ರೆಸ್ ಹೇಳೋ ಬೇಕೂಪ,Negative,Offensive_Targeted_Insult_Individual
1131,Anna super Anna,Positive,Not_offensive
4738,Swabhimaani neevu. Keep it up,Positive,Not_offensive
6363,ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best,Positive,Not_offensive
7041,ಸಾಂಗ್ ಸೂಪರ್ ಆಗಿ ಆಡಿದಿರ ಅಣ್ಣ,Positive,Not_offensive
4913,Top  benki maga,Positive,Not_offensive
6025,ಉಸಿರ ಕೊನೆ ಕನ್ನಡ ಆಲ್ಬಂ ಸೊಂಗ್nಎಲ್ಲರೂ ನೋಡಿ ಹಾಗೂ ಚಾನೆಲ್ Subscribe ಮಾಡಿn,Positive,Not_offensive
3065,Movie super agidhe,Positive,Not_offensive
2593,Ishta Aytu shetre,Positive,Not_offensive
1109,Anna canagi helidira,Positive,Not_offensive
7201,ಹಾಡು ಕೇಳ್ತಾಯಿದ್ರೆ ಒಂಥರ ಲವ್ಲಿ ಕಿಕ್ ಏರುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ.......nಧನ್ಯವಾದಗಳು...nರಕ್ಷಿತ್ ಸರ್...ವಿಜಯ್ ಸರ್....ಅಜನೀಶ್ ಸರ್... ಸೂಪರ್ಬ್ ಸಾಂಗ್.ಹ್ಯಾಂಡ್ಸ್ ಅಪ್,Positive,Not_offensive
3826,Rs fance like here,unknown,Not_offensive
147,7 ವರ್ಷ ಕಷ್ಟಪಟ್ಟು ಮಾಡಿರೋ ಸಿನಿಮಾವನ್ನು ಸರಿಯಾದ ಸಮಯಕ್ಕೆ ಬಿಡುಗಡೆ ಮಾಡ್ಬೇಕಿತ್ತು ಸರ್... ಕೊರೋನಾ ವೈರಸ್ ಬಗ್ಗೆ ತಿಂಗಳ ಹಿಂದೆ ಮಾಹಿತಿ ಇತ್ತು.. ನನ್ನ ಪ್ರಕಾರ ಸಿನಿಮಾ ಸೋತಿದ್ದೇ ಆಗಿದ್ರೆ ಅದು ನಿಮ್ಮದೇ ತಪ್ಪಿಂದ... ಆದ್ರೆ ಇಂತ ಅದ್ಬುತ ಸಿನಿಮಾವನ್ನು ಇನ್ನೊಮ್ಮೆ ರಿ ರಿಲೀಸ್ ಮಾಡಿ ಸರ್....,Negative,Offensive_Targeted_Insult_Group
6145,ಕನ್ನಡ ಚಿತ್ರರಂಗವು ಬೇರೆ ಚಿತ್ರರಂಗ ಕಿಂತ ಕಡಿಮೆ ಇಲ್ಲ ಎಂಬುವುದನ್ನು       ಅವನೇ... ಸಾಬೀತು ಪಡಿಸುತ್ತಾನೆ.,Positive,Not_offensive
5604,super  movei sir nanu theatre nanali nodide ade nana turpthi,Positive,Not_offensive
4129,Srinidhi ಶ್ರೀ w,unknown,Not_offensive
3389,Nimge interview madoke bere jaga sekilwa 🤦,Negative,Offensive_Targeted_Insult_Group
6352,ಟ್ರೈಲರ್ ನೋಡುದ್ರೆ ಕ್ಯುರ್ಯಾಸಿಟಿ ತುಂಬಾ ಇದೆ ಸಿನಿಮಾ ನೋಡಬೇಕು ಚೆನಾಗಿರುತ್ತೆ ಅಂತ ಭಾವಿಸ್ತಿನಿ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಯಶ್ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಕಡೆಯಿಂದ,Positive,Not_offensive
6656,ನಿಮ್ಮ ಚಾನಲ್ ಗೆ subscribe ಆಗಿದಕ್ಕೆ ಕುಶಿ ಆಯಿತು,unknown,Not_offensive
4778,Telugu version upload madurri,unknown,Not_offensive
4061,So 374 jana rashmika fans music video nodidare illi ವರಗೆ.,Negative,Not_offensive
4162,Supar anna supar,Positive,Not_offensive
2652,Jai dboss,unknown,Not_offensive
2632,Jai D Bossssss,unknown,Not_offensive
3787,Re realise maadenName change maade,Positive,Not_offensive
3228,Nanu film nodade ne edict aagiddene,Positive,Not_offensive
3354,Nijawaglu  mai romanchana aaguvantaha video  idu  nija  irabahudu,Positive,Not_offensive
1325,Best song I have heard after belagenddu,Positive,Not_offensive
4423,Super lyrics guru no,Positive,Not_offensive
1551,Chindi,Negative,Offensive_Targeted_Insult_Other
3722,Rakshit boss Super dance u r looking like karate king shaankar nag ND Vishnuvardan boss m Vishnu sir fan,Positive,Not_offensive
3184,Nammanegu bandidru selfi thago bekonstralli hogbitru,Positive,Offensive_Untargetede
598,@Samyak H P ಖಂಡಿತವಾಗಿಯೂ,unknown,Not_offensive
1281,Bari prayojanake barada films nododu Facebook YouTube li comments hodiyodu...yaavalo hudugi siktale anta instagram li search madodo ede Indians hanebaraha dhesha uddara hada hage ayyo,Negative,Offensive_Targeted_Insult_Group
1723,Disliked people's listn1)rashmikan2)rashmika's mothern3)rashmika's fathern4)rashmika's relativesn5)& rashmika's fans.,Negative,Offensive_Targeted_Insult_Group
681,@Troll Stupid Fans ley gaandu soole magane modlu ninnathra adu idiya antha nodkolo hodiyoke bandu hodsokondanthu hogthiya,Negative,Offensive_Targeted_Insult_Individual
2914,Love ನಲ್ಲಿ ನೀನು ph,Mixed,Offensive_Targeted_Insult_Individual
1659,Dboss fansnYboss fansnKboss fans,Mixed,Not_offensive
3766,Rashmika gube fans irbekhu,Negative,Offensive_Targeted_Insult_Group
7064,ಸಾಹಿತ್ಯನ ಬರೆದಿದ್ದಕ್ಕೆ ಧನ್ಯವಾದಗಳು.,Positive,Not_offensive
2796,Kicchana abhimanigala kadeyinda alll the best pakka,Positive,Not_offensive
4504,Super sir nNijavaglu namma desha tumba hinde ede .n        Edakke namma deshed Rajkiya ne karna.,Positive,Offensive_Untargetede
5937,ಇನ್ನು ಇಂಥ ಒಳ್ಳೆ ಸಾಂಗ್ಸ್ ಇದವೆ ಅಂತ ಗೊತ್ತಿಲ್ಲ ಸೂಪರ್ ಸಾಂಗ್ಸ್,Positive,Not_offensive
3128,Naavu maduvakelasa Namma athmabhimanakke dakke baradanthe badukuvude hemmepadabekada vishayaviddare Hat's off you congratulations,Positive,Not_offensive
5505,manoj idu charetre,unknown,Not_offensive
2835,Le maraya ninu nijavaglu hero Kano super mama ninna madirodhu video 🥰,Positive,Not_offensive
5952,ಇವರ ಸಿನಿಮಾದಲ್ಲಿ ಸಂಸ್ಕೃತಿ ಎದ್ದು ಕಾಣುತ್ತೆ,Positive,Not_offensive
4403,Super guru.. Sariyagi ugdidiya,Positive,Not_offensive
1717,Dislike madiroru rashmika kade avre erbeku!,Negative,Offensive_Targeted_Insult_Group
3172,Namma hagu kelavara aase nija aytu. Tik tok,Positive,Not_offensive
3886,Sara super Nivu devara tara yallaratara duddide shinamadavaratra nimmatra holleya manasidde sara,Positive,Not_offensive
1386,Boli maklu yellaaa mobile ally nodtha edre énna theatre ge bandu yelli nodthaare,Negative,Offensive_Targeted_Insult_Group
3170,Namma devaru nimma devaru anta andkollodu samanyane.,Positive,Not_offensive
5618,super duper old audio drama,Positive,Offensive_Untargetede
5369,ansodenu avrdu love merrid soo life ali obrigobru arta madkondu nambke na beliskondu prethina uliskondu... chanagiri,Positive,Not_offensive
1800,Edalla Corona havali mugid mele e film na re release madbeku,Positive,Not_offensive
2647,Jai criative kannadiga supper,Positive,Not_offensive
3361,Nijvaglu e song kelthidre kushyaguthe,Positive,Not_offensive
3487,Obba nata driver ägiddaru adakkintha obba driver natarägiddàre annothe HEMME.,Positive,Not_offensive
3109,My favourite song edu steps super,Positive,Not_offensive
1487,Bro valledu yarigu bega kaansodilla,Negative,Not_offensive
7215,ಹುಚ್ಚ ವೆಂಕಟ್ ಸೇನೆ ಮಂಡ್ಯ,Negative,Not_offensive
6147,ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡಲಿ ಅಂತ ಬಯಸುತ್ತೇನೆ,Positive,Not_offensive
3760,Rashmika burnol acchko,Mixed,Offensive_Targeted_Insult_Individual
116,32 M,Mixed,Not_offensive
4139,Step was awesome,Positive,Not_offensive
1796,Ean dailag guru,Mixed,Not_offensive
6589,ನಾನು ಸಣ್ಣಾವಿದ್ಧಾಗ ನಮ್ಮ ಅಜ್ಜ,unknown,Not_offensive
1207,Avara sarvadhukaranu plus point adre Alli sarvadhikarirana deshada heligegaagi use maadiddare.,Positive,Not_offensive
5768,ಅದ್ಭುತವಾಗಿದೆ ಚಿತ್ರ ದಿಯಾ,Positive,Not_offensive
7033,ಸರ್ ಹಿಂದಿ song ಬೇಗ ಬಿಡಿ,Positive,Not_offensive
4261,Super agi helidera bro soooooper,Positive,Not_offensive
5038,Views nodi ne gottagatte promotion sari aagilla anta. Pan India movie idu. Please innu promotion beku. Saakagta illa.,Negative,Not_offensive
3661,Preethi ge praana bidovru Idara ??,Positive,Offensive_Untargetede
7150,ಸೂಪರ್ ಸಾಂಗ್ ಫ್ರಂ ಅಪ್ಪು ಫ್ಯಾನ್,Positive,Not_offensive
3775,Rashmika urkoo  rashmika haters like herenRakshith sheety,Negative,Offensive_Targeted_Insult_Individual
5272,Yelli eddru guru e music director super music ultimate music,Positive,Not_offensive
524,@Nithya Sudha avaru devategalu devategalige Ella bhashe barutte,Positive,Not_offensive
2721,Kannada industry ali estu dodda dodda nayakaru edira nimana nivu nima work ali nivu busy agodu bittu e kannada natanana mathe ondu chance kodsi avarge help madi.....hale natarana maribedi plzzz,Mixed,Not_offensive
6351,ಟ್ರೈಲರ್ ನೋಡಿ ಮೈಯೆಲ್ಲ ರೋಮಾಂಚನವಾಯಿತು! ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್,Positive,Offensive_Targeted_Insult_Other
6545,ನಮ್ಮ ಚಂದನವನದ ಚಲನಚಿತ್ರಗಳು ತುಂಬಾ ವಿಭಿನ್ನವಾಗಿ ವಿಶಿಷ್ಟವಾಗಿ ಸುಂದರವಾಗಿ ಮೂಡಿ ಬರುತ್ತವೆ ಇದು ನಮ್ಮ ಹೆಮ್ಮೆಯ ಕನ್ನಡದ ಸಿನಿಮಾಗಳು ಯಾವ ಪರ ಬಾಷೆ ಚಲನಚಿತ್ರಗಳಿಗೂ ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಮಾಗಳು ಕಮ್ಮಿ ಇಲ್ಲ ಕನ್ನಡವೇ ಸತ್ಯ ಕನ್ನಡವೇ ನಿತ್ಯ,Positive,Not_offensive
6596,ನಾರಾಯಣ ಸಂತ ಅವರ ಮಹಾಭಾರತದ ಪುಸ್ತಕದ ಮಾಹಿತಿ ಕಳುಹಿಸಿ,Positive,Not_offensive
5946,ಇರೋದು ಇರಭವದ್ ಗೊತ್ತಿಲ್ಲ,Mixed,Not_offensive
2197,Hands up,Mixed,Not_offensive
1549,Chindhi guru.. Sakkath.,Positive,Not_offensive
5488,king k  yav reeti badavru..?? Jati lekkana or powerty ??,Positive,Offensive_Targeted_Insult_Individual
5229,Yar yar jasti nidde madthira nn,Negative,Not_offensive
7113,ಸೂಪರ್ ಗುರು vp voice ultimate,Positive,Not_offensive
4246,Super Kati sir keli bala Varsha agittu namaskar shambhu sir,Positive,Not_offensive
2832,Le gandu nan magane,Negative,Offensive_Untargetede
7210,ಹಿಂಗೆ ವಿಡಿಯೋ ಮಾಡು,Positive,Not_offensive
6841,ಮ್ಯುಸಿಕ್ ಅಧ್ಬುತವಾಗಿದೆ  5 ಭಾಷೆಯಲ್ಲೂ ಈ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೆಂದು ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳ ಪರವಾಗಿ ಶುಭ ಕೋರುತ್ತೇನೆ,Positive,Not_offensive
3394,Nimma Swabhimani jeevanakkondu Salam siryou are great than many others,Positive,Not_offensive
1824,Ee news reporters sutti balasi information helodanna dayamadi badalayisikolli,Negative,Offensive_Targeted_Insult_Group
458,@Nandi Parthasarathi ನಿ ಹಾದರಗಿತ್ತಿ,unknown,Offensive_Targeted_Insult_Individual
2221,Hands up song full Kirak song,Positive,Not_offensive
5538,oba mele hogutidane andre navanige melle hogokke sahay madobadallu avan kalu aledu kelage billisoke nodo janare nammalijas,Positive,Offensive_Targeted_Insult_Group
2964,Mangala grahake hogovrige a ashwathama eddhidhre   antha gotthidhre avnanne kurskondu mahabharatha kathene poorthi aagi barskotha edhru aste yake   mahabharatha nadedhitthanthe anno badhalu mahabaratha naddhidhu sathyane antha proof kuda madtha edhralwa,Negative,Offensive_Targeted_Insult_Group
3200,Nanage ಅನ್ಸುತ್ತೆ ಈ ವೀಡಿಯೋ ವನ್ನು ರಶ್ಮಿಯ ಮಂದಣ್ಣ ಫ್ಯಾನ್ಸ್ deslike ಮಾಡಿರಬಹುದು,Negative,Not_offensive
2306,Hidden details in trailer of Avane Srimanarayana ....n,unknown,Not_offensive
395,@Nandi Parthasarathi 108ತಗೋ ಡೆಲವೇರಿ ಆಗೋ ಟೈಮ್ ಬಂದ್ರೆ ಈ no ಗೇ cl ಮಾಡು,Mixed,Offensive_Targeted_Insult_Individual
6640,ನಿನ್ನ ಪಿಂಡ...,Negative,Offensive_Targeted_Insult_Individual
2919,Lucchan Tara para basheyavra thika nekkbardu ashte Alva guru,Negative,Offensive_Untargetede
1253,BLACK HEART ala,Mixed,Not_offensive
5583,sir yarige yaru agolla appa amma Na biture Sir olle mathugallu,Positive,Not_offensive
2883,Looo bolee makla tiktokersnSule Galla India du economy jasthe madeee adree nkn china du madtheraaa nBole makla Nim na hang madbeku n Tiktokers nChina du spoons ninunBole maklla Sule mundee galan,Negative,Offensive_Targeted_Insult_Group
6154,ಕನ್ನಡ ಸಾಹಿತ್ಯಕ್ಕೆ ಯಾವತ್ತೂ ಸೋಲಿಲ್ಲ! ಒಳ್ಳೆಯ ಸಾಹಿತ್ಯ ಹೌದು ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,Positive,Not_offensive
2731,Kannada na ond range ge tagond hogide rakshit ravara e film opkoloru like here,Positive,Not_offensive
2582,Inta Best Movie na Theatre nalli nodakaglilla ade bejaru,Negative,Not_offensive
2154,Guru tiktok ban agbeku ninu correct guru,Positive,Not_offensive
6337,ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಸಾಂಗ್ ಕೇಳಿರೋರ್ ಲೈಕ್ ಮಾಡಿ,Positive,Not_offensive
6614,ನಿಜ ನಾ ಇಷ್ಟು ಚನ್ನಾಗಿ  ಹೇಳಿದಿರ,Mixed,Not_offensive
6127,ಕತೆ ಕತೆಯಾಗಿ ಇರುತ್ತೆ ಇದನ್ನು ನಂಬಲು ಅಸಾದ್ಯ,Negative,Offensive_Untargetede
335,@Like a Phoenix hm avarige ade helbku kushi padli swalp,Negative,Not_offensive
980,Ade allu arjun songs 180 veiws ide adare nam songs 20 million saku bereyavarana belesidhu nav beleyona common kannadigas,Positive,Not_offensive
6711,ಪುಣ್ಯಾತ್ಮ... ಸರಣಿ ಫ್ಲಾಪ್ ಕಥೆಗಳು ಮಾಡಿ,Negative,Offensive_Targeted_Insult_Group
1574,Communist Sarkar beku bharat dalli nu nam avrige freedom jasti agide,Mixed,Not_offensive
3956,Signature steps thumba channagide sir .,Positive,Not_offensive
1177,Asn film nodoru like maadi,Positive,Not_offensive
6209,ಕೆಲವರು ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಫಿಲಂ ಡೈಲಾಗ್ಸ್ ಮಿಕ್ಸ್ ಮಾಡಿ ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಎಪಿಜೆ ಅಬ್ದುಲ್ ಕಲಾಂ ಜಿ ಥರ ಆಡ್ತಾರೆ ಅವರನ್ನ ಹೀಗೆ ಬಿಟ್ಟಿದ್ದರೆ ಕಲಿಯುಗದ ಸರ್ವಜ್ಞ  ಹಾಗಿ   ಬಿಡುತ್ತಿದ್ದರು  ಥ್ಯಾಂಕ್ಯೂ ಮೋದಿಜಿ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಕ್ಕೆ.,Negative,Offensive_Untargetede
3645,Prajju prajju nan prajwala ondu hittu ninu kodappa from fan,Positive,Offensive_Targeted_Insult_Individual
4188,Super  jai kiccha sudeep anna,Positive,Not_offensive
187,@Ajaya shetty sari bidi,Mixed,Not_offensive
886,@sumit patil but torsalla..,Negative,Not_offensive
6,#BOSS FAN'S YELLA LIKE MADRO,unknown,Not_offensive
6089,ಏಳ ನಿನ್ ಅಕ್ಕುನ್ ತಿಕಾ ನ ಕೈಯಾ,Negative,Offensive_Targeted_Insult_Other
670,@Thejas Gowda Lee sulemagane   fans Kade ಇಂದ ಸಪೋರ್ಟ್ ಅಂದರೆ,Negative,Offensive_Targeted_Insult_Group
8,#Dia ರೀ ರಿಲೀಸ್ ಮಾಡಿ,Positive,Not_offensive
1278,Bari mosa Kano,Mixed,Offensive_Targeted_Insult_Individual
3718,Rakshit Shetty fans ondhu like Madi,Positive,Not_offensive
6245,ಗುರು ಅಶ್ವತ್ಥಾಮ ಯಾವ ಬಾಷೇ ಮಾತಾಡ್ತಿದ್ದ ಅಂಥ ಹೇಳಿ ನಿಮಗೂ ಗೊತ್ತಿಲ್ಲ ಅಂದ್ರೆ ಆ ಡಾಕ್ಟರ್ ಅನ್ನು ಕೇಳಿ ತಿಳ್ಕೊಂಡು ಹೇಳಿ ನಮ್ಮ ಕನ್ನಡ ವಾದ್ರೆ ತೊಂಬ ಸಂತೋಷ ವಾಗುತ್ತೆ ಅಲ್ವಾ,unknown,Not_offensive
1483,Bro tiktok ban agilla anta helta idare nija na,Mixed,Not_offensive
3702,RSS avaru thumba danger. Avara bhagge ondu episode maadi sir,Negative,Offensive_Targeted_Insult_Group
362,@Manjumani Manjumani howdu bro yelru namavre super nivu,Mixed,Not_offensive
1600,Curiousity thumba jaasthi aagthide bega release maddri,Positive,Not_offensive
4092,Song olle creze ide ivagle karaoke song uplode madi hadorige help agli sir,Positive,Not_offensive
5574,sir deshadali shikshana jotege kwoshliya nu kalisabeku selp udyogada samartya barbeku nnrajakiya vektigalu adikara and hanke ase belde deshavanu munnadasabeku employment ge jobs sigo rieti nodka beku,Positive,Not_offensive
3415,Ninv super agi video madtira bro,Positive,Not_offensive
5256,Yavalo bindu Gowda avulu Thu.......... Nan Ke................,Negative,Offensive_Targeted_Insult_Individual
5109,Well said part 2 madu chinna.. chanagide,Positive,Not_offensive
3666,Prithvi swalpa  otte kadme maadkoli ...you look good as well you need it as an actor...,Negative,Offensive_Targeted_Insult_Individual
2199,Hands up    matte song kelbeku anta ansorige,Positive,Not_offensive
7075,ಸುದೀಪ್ ಸರ್ ಅಂಡ್ ದರ್ಶನ್ ಸರ್ ಅವರಿಗೆ ಇರೋ ಫ್ಯಾನ್ಸ್ ಫಾಲೋಯಿಂಗ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಇಲ್ಲ ಅಂದ್ರು ಸಾಂಗ್ 2m  ಮತ್ತು ಟೀಸರ್ 8.5.m ಬೆಂಕಿ ಗುರು ಮೂವಿ  ವೇಟಿಂಗ್,Positive,Not_offensive
3341,Nija nija nam manegu bandidda,Positive,Not_offensive
3881,Sar Nim Len nodida mele Nim nija madthbeku SAR plz call Madi,Mixed,Not_offensive
6618,ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೊ ಅವತಾರ,Positive,Not_offensive
1794,E video na unlike madoru nijavaglu kannads davaru ala,Negative,Offensive_Targeted_Insult_Group
5182,Y. Boss.ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ. All the best Sir....,Positive,Not_offensive
5717,αll thє вєѕt frσm drugѕ вσѕѕ fαnzzz,Positive,Not_offensive
6889,ರಕ್ಷಿತ್ ಅಣ್ಣಾ ನ್ಯಾಷನಲ್ ಸ್ಟಾರ್ ಆಗೋದು ಪಕ್ಕಾ ಏನ್ ಸಾಂಗ್ ಸೂಪರ್ ಬಿಜಿಮ್ ಲಿರಿಕ್ಸ್ ಸೂಪರ್ ಸಾಂಗ್ ಸೂಪರ್ ಆಲ್ ದೀ ಬೆಸ್ಟ್,Positive,Not_offensive
3380,Nim video yella entertainment ede keep rocking,Positive,Not_offensive
2804,Kodona bro adukkenu,Mixed,Offensive_Targeted_Insult_Individual
5253,Yava woodigu kammi illa Namma sandall wood,Positive,Not_offensive
2508,Idhu bari bogus,Negative,Offensive_Targeted_Insult_Other
3920,Shankar ashwath sir devaru  olledu madli sir nimge,Positive,Not_offensive
6895,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಭಿಮಾನಿಗಳು ಈ ಹಾಡಿಗೊಂದು ಲೈಕ್ ಮಾಡಿ,Positive,Not_offensive
3516,Ond kick ide song nalli,Positive,Not_offensive
